"date","close","volume","open","high","low"
"2016/08/30","37.0500","14509340.0000","35.4500","37.3550","35.3500"
"2016/08/29","36.1700","4743634.0000","36.1300","36.4100","36.0500"
"2016/08/26","36.2300","6257687.0000","36.6800","36.8400","36.0200"
"2016/08/25","36.7200","5446011.0000","36.3400","36.9400","36.3200"
"2016/08/24","36.6500","5945856.0000","36.2700","36.9900","36.1900"
"2016/08/23","36.4000","5401669.0000","36.3200","36.6500","36.1800"
"2016/08/22","36.0000","5189336.0000","36.3300","36.4800","35.8600"
"2016/08/19","36.4900","6675285.0000","36.4400","36.7400","36.1010"
"2016/08/18","36.6700","5293057.0000","36.4300","36.6950","36.0500"
"2016/08/17","36.6000","8000363.0000","36.6800","36.7500","36.1900"
"2016/08/16","36.7500","9384309.0000","35.6700","36.7900","35.6300"
"2016/08/15","35.8700","7134215.0000","34.9600","36.0500","34.9000"
"2016/08/12","34.9200","6064005.0000","34.7400","35.1700","34.6600"
"2016/08/11","34.9600","7666183.0000","34.2500","35.0800","34.2400"
"2016/08/10","34.1800","5874919.0000","34.5900","34.7500","33.7400"
"2016/08/09","34.5900","7305834.0000","35.2100","35.5000","34.5400"
"2016/08/08","34.3500","7141069.0000","34.2200","34.8800","34.1200"
"2016/08/05","34.4400","16436080.0000","33.7100","34.7200","33.6800"
"2016/08/04","33.5800","6383981.0000","33.5700","33.7700","33.0000"
"2016/08/03","33.4800","8253092.0000","33.4700","33.9600","33.1700"
"2016/08/02","33.5100","12099880.0000","35.3900","35.4000","33.3800"
"2016/08/01","35.6000","7057660.0000","35.5400","35.7500","35.1000"
"2016/07/29","35.5000","9135911.0000","36.2600","36.7390","35.5000"
"2016/07/28","36.3400","6519040.0000","36.0700","36.5300","35.7500"
"2016/07/27","36.2000","6670136.0000","36.5000","36.6000","35.9000"
"2016/07/26","36.5500","8870881.0000","35.9100","36.6800","35.6500"
"2016/07/25","35.8000","9520449.0000","36.3500","36.3989","35.5200"
"2016/07/22","36.3600","14698470.0000","36.4500","36.5600","35.6000"
"2016/07/21","34.9600","16416470.0000","35.1000","35.5600","34.4400"
"2016/07/20","35.9200","13094560.0000","36.0700","36.7250","35.3900"
"2016/07/19","36.0100","7952331.0000","35.7800","36.0800","35.3300"
"2016/07/18","36.0300","8605018.0000","36.0300","36.3400","35.7600"
"2016/07/15","35.8900","9801230.0000","35.5100","36.0600","35.3200"
"2016/07/14","35.8800","16839620.0000","35.1100","36.1900","35.0000"
"2016/07/13","34.4500","15213120.0000","35.0000","35.2900","34.1150"
"2016/07/12","34.6600","25485470.0000","32.7800","34.8900","32.7500"
"2016/07/11","31.1600","12361400.0000","30.2300","31.4400","30.2200"
"2016/07/08","30.0400","13659110.0000","29.8000","30.2766","29.7000"
"2016/07/07","29.4000","11766810.0000","28.3900","29.4700","28.3100"
"2016/07/06","28.3500","18741080.0000","27.7600","28.4000","27.1200"
"2016/07/05","28.9300","9467495.0000","29.0900","29.1600","28.1900"
"2016/07/01","29.3300","13249400.0000","28.2600","29.5200","28.2000"
"2016/06/30","28.3100","11146970.0000","27.8600","28.3100","27.4900"
"2016/06/29","27.7000","15006400.0000","26.9400","28.0650","26.9400"
"2016/06/28","26.7700","20006400.0000","26.1200","26.8800","25.7600"
"2016/06/27","25.2700","23180440.0000","26.8500","26.8500","24.8500"
"2016/06/24","27.0500","36013470.0000","28.2000","28.5000","27.0400"
"2016/06/23","30.3300","9120303.0000","30.2500","30.4900","29.7700"
"2016/06/22","29.8900","6675504.0000","30.0500","30.3300","29.8200"
"2016/06/21","30.0200","8922206.0000","30.2900","30.3900","29.6900"
"2016/06/20","29.7100","8349098.0000","29.7500","30.3900","29.6400"
"2016/06/17","29.3400","15298150.0000","29.1000","29.5500","28.8500"
"2016/06/16","29.1400","18230300.0000","29.8000","29.8000","29.0200"
"2016/06/15","30.4900","8143073.0000","30.6500","31.1000","30.4500"
"2016/06/14","30.3600","13795390.0000","31.8100","31.9700","30.0200"
"2016/06/13","31.8000","9205493.0000","32.9900","32.9900","31.6400"
"2016/06/10","33.1400","8248808.0000","32.8000","33.4792","32.6400"
"2016/06/09","33.4000","8186781.0000","32.2500","33.5800","32.2500"
"2016/06/08","32.5100","8172871.0000","32.6300","32.9700","32.2200"
"2016/06/07","32.3600","12419990.0000","31.4600","32.8700","31.1000"
"2016/06/06","31.2600","8335038.0000","30.7700","31.3000","30.3800"
"2016/06/03","30.8100","12410880.0000","31.5900","31.6000","30.3700"
"2016/06/02","31.6700","6812293.0000","31.6700","32.0700","31.5799"
"2016/06/01","31.9500","6416185.0000","31.9400","32.2600","31.7300"
"2016/05/31","31.9100","9617472.0000","31.7500","31.9700","31.3300"
"2016/05/27","31.6500","8570989.0000","31.6000","31.8400","31.4137"
"2016/05/26","31.5100","7217923.0000","32.1300","32.3410","31.3700"
"2016/05/25","32.1700","7402395.0000","32.3900","32.9000","32.1000"
"2016/05/24","32.1500","6952404.0000","31.8900","32.2750","31.8500"
"2016/05/23","31.7300","6497673.0000","32.0300","32.2900","31.7000"
"2016/05/20","32.0100","7277803.0000","32.3000","32.8100","31.9500"
"2016/05/19","32.1500","8873553.0000","32.2800","32.5900","31.6900"
"2016/05/18","32.6100","9136217.0000","32.6100","33.3600","32.3400"
"2016/05/17","32.6400","13303450.0000","32.2500","33.2900","32.0200"
"2016/05/16","32.1200","12369340.0000","31.8100","32.3000","30.9900"
"2016/05/13","31.5100","10118660.0000","31.0900","32.0100","31.0800"
"2016/05/12","31.3300","14211240.0000","33.0100","33.0199","31.2900"
"2016/05/11","32.8600","8110728.0000","33.6800","34.0400","32.8500"
"2016/05/10","33.7700","8120627.0000","33.2400","33.8000","33.0900"
"2016/05/09","32.9400","9311225.0000","33.0300","33.8000","32.9400"
"2016/05/06","33.0300","12747310.0000","32.6700","33.1500","32.1900"
"2016/05/05","32.8050","11583120.0000","33.2800","33.5200","32.7300"
"2016/05/04","33.2100","13409680.0000","34.1700","34.3000","33.0000"
"2016/05/03","34.5800","10672710.0000","34.7600","34.7700","33.8500"
"2016/05/02","34.4300","8807305.0000","34.9900","35.1650","34.4000"
"2016/04/29","34.6900","17793780.0000","35.8100","35.8300","34.1000"
"2016/04/28","35.9700","9807204.0000","37.0400","37.0900","35.8900"
"2016/04/27","36.7100","12303790.0000","36.7900","37.2900","36.5200"
"2016/04/26","36.9200","14686600.0000","37.2700","37.4900","36.2600"
"2016/04/25","37.0000","12657330.0000","38.1600","38.4000","36.9150"
"2016/04/22","38.2100","20936110.0000","37.6800","38.4900","37.0100"
"2016/04/21","40.0100","10747190.0000","40.8000","40.9300","39.8000"
"2016/04/20","41.2600","4982782.0000","41.3600","41.7100","41.1100"
"2016/04/19","41.3400","6650663.0000","40.9900","41.7600","40.9658"
"2016/04/18","40.9200","5236684.0000","41.1800","41.2600","40.4350"
"2016/04/15","40.9100","6980754.0000","41.3000","41.3600","40.7200"
"2016/04/14","41.1700","10132400.0000","40.3400","41.6600","40.2496"
"2016/04/13","39.9400","12493610.0000","39.3000","40.0100","38.8900"
"2016/04/12","39.1900","6424930.0000","38.8200","39.4300","38.7600"
"2016/04/11","38.7300","7931839.0000","38.7900","39.5500","38.6700"
"2016/04/08","38.5000","6087408.0000","38.7000","38.7200","38.1200"
"2016/04/07","38.3600","8206269.0000","38.6600","39.0500","37.9100"
"2016/04/06","38.9000","5649603.0000","39.0700","39.0700","38.3400"
"2016/04/05","38.9300","7638159.0000","39.1300","39.3800","38.7400"
"2016/04/04","39.3700","7831156.0000","39.8100","40.2400","39.1511"
"2016/04/01","39.5200","11243140.0000","40.1300","40.1600","39.2700"
"2016/03/31","41.0100","8138009.0000","41.5000","41.6800","40.9800"
"2016/03/30","41.3800","6074969.0000","41.7500","42.0699","41.3600"
"2016/03/29","41.3500","6782936.0000","40.9000","41.4295","40.7700"
"2016/03/28","40.9100","6401483.0000","41.0000","41.3400","40.3300"
"2016/03/24","40.5000","12501700.0000","41.8800","41.9500","40.1900"
"2016/03/23","41.9200","9580766.0000","42.8000","42.8599","41.5800"
"2016/03/22","42.7600","6721295.0000","42.0000","43.0200","41.8400"
"2016/03/21","43.4700","4756313.0000","43.3200","43.7800","43.2800"
"2016/03/18","43.4400","13731820.0000","42.3100","43.5300","41.7500"
"2016/03/17","42.1000","5959986.0000","42.3100","42.3100","41.8200"
"2016/03/16","42.3100","4792785.0000","41.8100","42.4300","41.5903"
"2016/03/15","42.1100","4445013.0000","42.3000","42.4866","41.9800"
"2016/03/14","42.5900","4557207.0000","42.3100","42.7000","42.1200"
"2016/03/11","42.4700","5687233.0000","41.8900","42.5000","41.7000"
"2016/03/10","41.6300","5813119.0000","42.1100","42.1100","40.9100"
"2016/03/09","41.6500","8546320.0000","40.7400","41.7200","40.5200"
"2016/03/08","40.7700","8416607.0000","41.3000","41.4100","40.0500"
"2016/03/07","42.1300","6960733.0000","41.3100","42.2300","40.9000"
"2016/03/04","41.6300","9473843.0000","42.1700","42.1700","41.4200"
"2016/03/03","41.8800","8812844.0000","41.5200","42.2400","41.2300"
"2016/03/02","41.5900","7913151.0000","41.4700","41.8000","41.2900"
"2016/03/01","41.8300","7885767.0000","41.4400","42.0200","41.0600"
"2016/02/29","41.0000","5790446.0000","40.7700","41.3400","40.5000"
"2016/02/26","40.8700","7457021.0000","41.5000","41.6000","40.3800"
"2016/02/25","41.3600","6927496.0000","40.7600","41.3800","40.4100"
"2016/02/24","40.6600","6102763.0000","40.0200","40.8300","39.3900"
"2016/02/23","40.3800","6430498.0000","40.5600","40.8100","40.1700"
"2016/02/22","40.8400","9960344.0000","40.1400","40.9300","40.0700"
"2016/02/19","39.7600","11052170.0000","39.1600","40.0700","39.0400"
"2016/02/18","39.5400","9605588.0000","39.3600","39.6800","38.9600"
"2016/02/17","39.3400","8432477.0000","38.9500","39.8300","38.8700"
"2016/02/16","38.6100","7147344.0000","38.1300","38.7700","37.5300"
"2016/02/12","37.8200","9411024.0000","36.9200","37.9800","36.4200"
"2016/02/11","36.4900","8095003.0000","36.4700","37.2199","36.1700"
"2016/02/10","37.1200","8111196.0000","36.5700","37.6400","36.5301"
"2016/02/09","36.1900","11140670.0000","34.9300","36.7500","34.9100"
"2016/02/08","35.5500","12820340.0000","36.0800","36.1600","34.7600"
"2016/02/05","36.7500","10066940.0000","37.7100","38.4900","36.5300"
"2016/02/04","38.2100","8599427.0000","37.3400","38.6000","36.7010"
"2016/02/03","37.5100","12390940.0000","37.3800","37.6100","35.7550"
"2016/02/02","37.0300","12396210.0000","38.8300","38.9700","37.0000"
"2016/02/01","39.3800","12022830.0000","39.0000","39.9400","38.6300"
"2016/01/29","38.9900","20957430.0000","37.5200","39.0850","36.5982"
"2016/01/28","38.1400","17072510.0000","39.6100","39.7900","37.6600"
"2016/01/27","39.6900","10185800.0000","40.1500","40.8700","39.4800"
"2016/01/26","39.6400","8097929.0000","38.7300","39.7500","38.4400"
"2016/01/25","38.8800","10105370.0000","40.0200","40.1600","38.8200"
"2016/01/22","40.1600","7246815.0000","40.0000","40.7200","39.5700"
"2016/01/21","39.7900","9768281.0000","38.9300","40.0000","38.0200"
"2016/01/20","39.0600","16085530.0000","38.5300","39.8450","36.2000"
"2016/01/19","38.8600","10479400.0000","39.5900","39.7800","38.2100"
"2016/01/15","38.7600","18912210.0000","39.0400","39.8900","38.3700"
"2016/01/14","40.5500","11740210.0000","40.2100","40.7800","38.8600"
"2016/01/13","40.1000","12681300.0000","42.1700","42.7400","39.6600"
"2016/01/12","42.0000","12620960.0000","41.1500","42.3600","40.4800"
"2016/01/11","41.0800","15862790.0000","40.5600","41.2000","39.9000"
"2016/01/08","40.3700","8849072.0000","40.9400","41.3600","40.2600"
"2016/01/07","40.4500","11309460.0000","40.9700","41.5200","39.6800"
"2016/01/06","41.2300","12387570.0000","40.0500","41.7000","40.0000"
"2016/01/05","40.5200","10497300.0000","41.1800","41.4900","39.9500"
"2016/01/04","40.9100","12025510.0000","41.2900","41.3501","40.3000"
"2015/12/31","42.3500","6812834.0000","42.5400","42.5700","41.8300"
"2015/12/30","42.8000","5463457.0000","43.6400","43.6400","42.4600"
"2015/12/29","43.5000","4006737.0000","43.2500","43.6200","43.0300"
"2015/12/28","43.2300","4147391.0000","43.6200","44.0400","42.9100"
"2015/12/24","43.8100","3307108.0000","43.2700","44.1900","43.1100"
"2015/12/23","43.2900","6093547.0000","42.7800","43.3850","42.4300"
"2015/12/22","42.8950","5704730.0000","42.5600","43.0800","42.3599"
"2015/12/21","42.4000","6587544.0000","41.3500","42.4300","41.3500"
"2015/12/18","41.0900","17510790.0000","41.6100","42.3100","40.7000"
"2015/12/17","42.4600","7219940.0000","43.3300","43.9500","42.4500"
"2015/12/16","43.2000","7843342.0000","42.9900","43.4900","42.1200"
"2015/12/15","42.5950","7088289.0000","41.9700","42.8200","41.9200"
"2015/12/14","41.7700","10759280.0000","42.2600","42.8700","41.0800"
"2015/12/11","42.0900","10229000.0000","43.2800","43.5869","42.0600"
"2015/12/10","44.0900","7954135.0000","43.7900","44.4800","43.5400"
"2015/12/09","43.6500","8000763.0000","44.3000","45.1900","43.1900"
"2015/12/08","44.5500","9043287.0000","45.1000","45.5100","44.0700"
"2015/12/07","45.7800","8910799.0000","45.3500","46.4900","45.2200"
"2015/12/04","44.9700","9453264.0000","43.8200","44.9900","43.8200"
"2015/12/03","43.2700","7226844.0000","43.6500","44.6000","42.9200"
"2015/12/02","43.8200","8002146.0000","44.0900","44.5300","43.5300"
"2015/12/01","43.2600","8902287.0000","41.4700","43.3000","41.3000"
"2015/11/30","41.2600","6450862.0000","41.7500","41.9900","40.9800"
"2015/11/27","41.6900","3066773.0000","41.3800","42.2500","41.1701"
"2015/11/25","41.3100","4276396.0000","41.3500","41.5000","40.9600"
"2015/11/24","41.2300","7577002.0000","41.0200","41.6400","40.4500"
"2015/11/23","42.3000","4160576.0000","42.1100","42.7400","41.8100"
"2015/11/20","42.2000","5507475.0000","42.4000","42.7100","42.0500"
"2015/11/19","42.3000","6544638.0000","41.9400","42.7299","41.8900"
"2015/11/18","41.7500","11068590.0000","42.3200","42.3200","41.0100"
"2015/11/17","42.3000","9580523.0000","43.0000","43.4600","42.0500"
"2015/11/16","42.8300","10195330.0000","42.4100","42.8400","41.8500"
"2015/11/13","43.4500","7401082.0000","43.6700","44.2300","43.1200"
"2015/11/12","43.9000","5949917.0000","44.2900","44.5200","43.8200"
"2015/11/11","44.3900","4416989.0000","44.7600","44.9500","44.3700"
"2015/11/10","44.4900","5927420.0000","44.6600","45.1600","44.0201"
"2015/11/09","44.6500","7214533.0000","45.1700","45.2100","44.5600"
"2015/11/06","45.3400","11669450.0000","45.5100","45.9700","45.0500"
"2015/11/05","45.6000","5865438.0000","45.7000","45.8300","45.0300"
"2015/11/04","45.6300","8057657.0000","46.4200","46.4500","45.1500"
"2015/11/03","46.5000","6983005.0000","47.0200","47.0900","46.0800"
"2015/11/02","46.4700","6185161.0000","46.2000","46.8200","46.2000"
"2015/10/30","46.2200","8589728.0000","45.7700","46.7700","45.7100"
"2015/10/29","45.8600","5183389.0000","45.6300","46.1000","45.2100"
"2015/10/28","45.8600","7627308.0000","46.2000","46.3600","45.2300"
"2015/10/27","46.4600","6820295.0000","46.4100","46.6900","45.6500"
"2015/10/26","46.4700","11025880.0000","45.3600","46.5700","44.9900"
"2015/10/23","45.6700","20261350.0000","46.3700","46.4200","43.8100"
"2015/10/22","45.9900","14404200.0000","44.8900","46.0100","44.3600"
"2015/10/21","44.3100","6937818.0000","44.4900","45.1800","44.0900"
"2015/10/20","44.7900","7607474.0000","44.5400","45.1811","44.4500"
"2015/10/19","44.4500","8933346.0000","43.8300","44.4900","43.6200"
"2015/10/16","43.7100","11173570.0000","43.9500","44.0200","42.8600"
"2015/10/15","44.4600","8182099.0000","44.1000","44.4800","43.5000"
"2015/10/14","43.8000","11123880.0000","44.0000","44.5000","43.2300"
"2015/10/13","43.4100","13248060.0000","42.7000","43.9700","42.5200"
"2015/10/12","43.8400","11440780.0000","42.5900","43.8800","42.5500"
"2015/10/09","42.4200","16833420.0000","40.2700","42.4900","40.2500"
"2015/10/08","39.7400","8307295.0000","39.2100","40.0300","38.7000"
"2015/10/07","39.3100","10501910.0000","38.4100","39.4100","37.7600"
"2015/10/06","38.1300","13026550.0000","39.9500","40.3700","38.0800"
"2015/10/05","40.1900","9420723.0000","38.9000","40.3000","38.8200"
"2015/10/02","38.6300","12271930.0000","38.7500","38.7700","37.4200"
"2015/10/01","39.2000","9139051.0000","38.5000","39.2700","37.8400"
"2015/09/30","38.8300","15808460.0000","39.1800","39.6800","37.7200"
"2015/09/29","39.1800","7475940.0000","39.0500","39.7693","38.7900"
"2015/09/28","39.0800","9621294.0000","39.8700","40.1800","38.6400"
"2015/09/25","40.2400","7521662.0000","40.9300","41.0300","39.9200"
"2015/09/24","40.2500","10506870.0000","41.1500","41.1500","39.9150"
"2015/09/23","41.2400","8248351.0000","41.3200","41.5000","40.5001"
"2015/09/22","41.1900","12482200.0000","42.7700","43.0800","40.9200"
"2015/09/21","43.2300","6674172.0000","43.7200","44.0050","42.8800"
"2015/09/18","43.4900","12444500.0000","43.4300","44.0300","43.2750"
"2015/09/17","43.9900","12803730.0000","43.1100","44.5900","42.9899"
"2015/09/16","43.0600","7681343.0000","42.4000","43.2467","42.2400"
"2015/09/15","42.6400","7008475.0000","42.3600","42.8500","41.8900"
"2015/09/14","42.2900","7355631.0000","42.1700","42.5000","41.8400"
"2015/09/11","42.1500","8616521.0000","41.2200","42.1500","41.0500"
"2015/09/10","41.2100","9180176.0000","41.3900","41.8800","40.7100"
"2015/09/09","41.0000","12477020.0000","41.1500","42.1800","40.6268"
"2015/09/08","40.8000","10788460.0000","41.2800","41.5800","40.6900"
"2015/09/04","40.6000","9723167.0000","40.4000","41.3200","40.1500"
"2015/09/03","40.8900","9896893.0000","41.8400","41.9100","40.7800"
"2015/09/02","41.5100","19286280.0000","39.9700","41.5100","39.8000"
"2015/09/01","39.2000","16026800.0000","38.6300","39.8100","38.5000"
"2015/08/31","38.9800","12396600.0000","38.6300","39.7600","38.6200"
"2015/08/28","38.6200","11820520.0000","38.9300","39.5800","38.3500"
"2015/08/27","39.0300","13722550.0000","39.1700","39.4500","37.9700"
"2015/08/26","38.8500","15649770.0000","38.7700","39.0100","36.9700"
"2015/08/25","37.5000","12762540.0000","39.3900","39.4900","37.4900"
"2015/08/24","37.6200","19581380.0000","36.0000","39.8999","34.1000"
"2015/08/21","39.7500","16220980.0000","41.4000","41.6000","39.7500"
"2015/08/20","41.9800","8875651.0000","42.8400","43.5200","41.7800"
"2015/08/19","43.5300","8372349.0000","43.5300","44.2700","43.2100"
"2015/08/18","43.6300","6314703.0000","44.0600","44.4500","43.2400"
"2015/08/17","43.9500","8366989.0000","42.9600","44.0150","42.8200"
"2015/08/14","42.8800","4857807.0000","42.3500","43.1700","42.3500"
"2015/08/13","42.6700","6602376.0000","42.7600","43.2750","42.2700"
"2015/08/12","42.5200","10432850.0000","42.3700","42.6800","40.6800"
"2015/08/11","42.7000","10344390.0000","41.7400","43.4200","41.6501"
"2015/08/10","41.6800","6834726.0000","41.7500","42.4300","41.4500"
"2015/08/07","41.4900","5587597.0000","42.2100","42.4800","41.4000"
"2015/08/06","42.1800","7392358.0000","43.2500","43.4500","41.7600"
"2015/08/05","42.9600","7579287.0000","42.8500","43.3000","42.5920"
"2015/08/04","42.7400","13175220.0000","42.1500","42.7700","41.8800"
"2015/08/03","41.7100","9251942.0000","40.2400","41.8500","40.2100"
"2015/07/31","40.1000","6952794.0000","40.5300","40.5400","39.8800"
"2015/07/30","40.2700","5848838.0000","40.5800","40.9300","39.9200"
"2015/07/29","40.7300","6801235.0000","41.0900","41.3300","40.4400"
"2015/07/28","41.1700","8182766.0000","40.1800","41.3800","40.1800"
"2015/07/27","40.1400","12067960.0000","39.6300","40.8100","38.9000"
"2015/07/24","39.6300","20112800.0000","43.0000","43.1100","39.6200"
"2015/07/23","42.6100","16529340.0000","42.7800","43.8100","42.0000"
"2015/07/22","41.4300","8301262.0000","40.9600","41.6100","40.9600"
"2015/07/21","40.9000","7279546.0000","40.5000","41.3000","40.4900"
"2015/07/20","40.5500","7630191.0000","41.5500","41.7100","40.4400"
"2015/07/17","41.4000","9730664.0000","41.4500","41.8400","41.2410"
"2015/07/16","41.3900","12105460.0000","41.8100","42.2200","41.3000"
"2015/07/15","41.5400","17921270.0000","41.3900","42.2200","40.3900"
"2015/07/14","42.0600","12697160.0000","42.0400","42.4600","41.2900"
"2015/07/13","42.4200","12048850.0000","41.9600","42.7200","41.9600"
"2015/07/10","41.2100","16439300.0000","40.5100","41.6400","40.5000"
"2015/07/09","39.6700","8477881.0000","39.8400","40.2800","39.6550"
"2015/07/08","39.3100","11172660.0000","40.3000","40.3100","39.1400"
"2015/07/07","40.6750","10366630.0000","39.9300","40.7400","39.2600"
"2015/07/06","39.7300","9138852.0000","39.0900","40.0000","39.0800"
"2015/07/02","39.0300","11075930.0000","39.0200","39.8050","38.4000"
"2015/07/01","38.8000","24900650.0000","40.6500","40.9000","37.8000"
"2015/06/30","39.9350","11168170.0000","40.2000","40.6050","39.9300"
"2015/06/29","39.7500","17601850.0000","40.7700","41.3200","39.5900"
"2015/06/26","41.4400","9817482.0000","42.4400","42.5800","41.3300"
"2015/06/25","42.2400","8168303.0000","42.6500","43.4200","42.2000"
"2015/06/24","42.2400","6871593.0000","42.7000","42.9200","42.0700"
"2015/06/23","42.7250","10701170.0000","42.9800","43.4200","42.3500"
"2015/06/22","43.0300","15109800.0000","42.9200","43.2500","42.2400"
"2015/06/19","41.5600","20175960.0000","40.3000","41.8900","40.3000"
"2015/06/18","39.9750","10630320.0000","39.8000","40.2200","39.6100"
"2015/06/17","39.8800","9567258.0000","39.2700","40.0900","38.9100"
"2015/06/16","39.4800","9200117.0000","40.1300","40.3202","39.3200"
"2015/06/15","40.0700","8825016.0000","40.3500","41.0000","40.0100"
"2015/06/12","40.7050","10321660.0000","39.8400","40.9950","39.7600"
"2015/06/11","40.0200","10114740.0000","40.7900","41.2600","39.9400"
"2015/06/10","40.4300","15704110.0000","40.2100","41.2130","39.7000"
"2015/06/09","40.3250","26997600.0000","38.8000","40.7200","38.4500"
"2015/06/08","39.8600","25745240.0000","41.0700","41.2400","39.2700"
"2015/06/05","41.7200","9938605.0000","42.1300","42.5800","41.7100"
"2015/06/04","42.1700","14111350.0000","43.0500","43.9800","41.8800"
"2015/06/03","43.1300","13269300.0000","43.3500","43.9100","43.0100"
"2015/06/02","43.7750","14828410.0000","43.3000","44.1050","43.0400"
"2015/06/01","44.1800","21899100.0000","42.6100","44.3800","42.0900"
"2015/05/29","42.3700","13230060.0000","41.6800","42.6000","41.3200"
"2015/05/28","41.9700","9228383.0000","42.2500","42.5000","41.7700"
"2015/05/27","42.2400","13015750.0000","41.6500","42.4500","41.6000"
"2015/05/26","41.5550","17468600.0000","43.0500","43.0900","41.3600"
"2015/05/22","42.6100","16109870.0000","42.7000","42.9300","42.0200"
"2015/05/21","42.4700","23880180.0000","43.1900","43.3900","42.4000"
"2015/05/20","43.0600","51379570.0000","47.5600","47.5600","42.9700"
"2015/05/19","47.8500","14953440.0000","49.4500","49.6800","47.7000"
"2015/05/18","49.0000","6151173.0000","48.5600","49.1700","48.3800"
"2015/05/15","48.6650","6643575.0000","49.4100","49.4500","48.5600"
"2015/05/14","48.8150","7978204.0000","48.9400","49.0900","48.5000"
"2015/05/13","48.4900","8551528.0000","49.2700","49.8500","48.4000"
"2015/05/12","48.8500","6819649.0000","49.1100","49.4000","48.6300"
"2015/05/11","49.6450","8036689.0000","49.0000","50.3000","48.8000"
