data,stock0,stock1,stock2,stock3,tweet0,tweet1,tweet2,tweet3
2016/06/17,39.74,39.78,39.94,39.88,0.39983723481364969,0.38834005602117583,0.44140309161173197,0.38982654530368793
2016/06/20,40.02,39.74,39.78,39.94,0.40296002395096969,0.39983723481364969,0.38834005602117583,0.44140309161173197
2016/06/21,40.52,40.02,39.74,39.78,0.35861926199892669,0.40296002395096969,0.39983723481364969,0.38834005602117583
2016/06/22,40.26,40.52,40.02,39.74,0.3832893310531284,0.35861926199892669,0.40296002395096969,0.39983723481364969
2016/06/23,39.59,40.26,40.52,40.02,0.4089691631769351,0.3832893310531284,0.35861926199892669,0.40296002395096969
2016/06/24,38.31,39.59,40.26,40.52,0.36883987804985535,0.4089691631769351,0.3832893310531284,0.35861926199892669
2016/06/27,36.76,38.31,39.59,40.26,0.42190346155232777,0.36883987804985535,0.4089691631769351,0.3832893310531284
2016/06/28,37.43,36.76,38.31,39.59,0.30982756591550825,0.42190346155232777,0.36883987804985535,0.4089691631769351
2016/06/29,38.89,37.43,36.76,38.31,0.3719911711331742,0.30982756591550825,0.42190346155232777,0.36883987804985535
2016/06/30,39.21,38.89,37.43,36.76,0.28571670897170526,0.3719911711331742,0.30982756591550825,0.42190346155232777
2016/07/01,39.6,39.21,38.89,37.43,0.30015245329673962,0.28571670897170526,0.3719911711331742,0.30982756591550825
2016/07/05,39.21,39.6,39.21,38.89,0.38840366852947567,0.30015245329673962,0.28571670897170526,0.3719911711331742
2016/07/06,39.13,39.21,39.6,39.21,0.38305988121563395,0.38840366852947567,0.30015245329673962,0.28571670897170526
2016/07/07,39.85,39.13,39.21,39.6,0.3847493937835087,0.38305988121563395,0.38840366852947567,0.30015245329673962
2016/07/08,40.54,39.85,39.13,39.21,0.36262631013717478,0.3847493937835087,0.38305988121563395,0.38840366852947567
2016/07/11,41.04,40.54,39.85,39.13,0.44067353503652151,0.36262631013717478,0.3847493937835087,0.38305988121563395
2016/07/12,42.84,41.04,40.54,39.85,0.44292493068636679,0.44067353503652151,0.36262631013717478,0.3847493937835087
2016/07/13,42.4,42.84,41.04,40.54,0.39663015780116107,0.44292493068636679,0.44067353503652151,0.36262631013717478
2016/07/14,43.17,42.4,42.84,41.04,0.3683715347177231,0.39663015780116107,0.44292493068636679,0.44067353503652151
2016/07/15,43.16,43.17,42.4,42.84,0.40608166887529246,0.3683715347177231,0.39663015780116107,0.44292493068636679
2016/07/18,43.18,43.16,43.17,42.4,0.36504367901623314,0.40608166887529246,0.3683715347177231,0.39663015780116107
2016/07/19,42.72,43.18,43.16,43.17,0.40883782368822535,0.36504367901623314,0.40608166887529246,0.3683715347177231
2016/07/20,42.03,42.72,43.18,43.16,0.28710734553433909,0.40883782368822535,0.36504367901623314,0.40608166887529246
2016/07/21,37.32,42.03,42.72,43.18,0.23798769963328881,0.28710734553433909,0.40883782368822535,0.36504367901623314
2016/07/22,37.83,37.32,42.03,42.72,0.24519869370623798,0.23798769963328881,0.28710734553433909,0.40883782368822535
2016/07/25,37.36,37.83,37.32,42.03,0.33026715889045299,0.24519869370623798,0.23798769963328881,0.28710734553433909
2016/07/26,38.28,37.36,37.83,37.32,0.39128271451639296,0.33026715889045299,0.24519869370623798,0.23798769963328881
2016/07/27,37.48,38.28,37.36,37.83,0.36377808322585065,0.39128271451639296,0.33026715889045299,0.24519869370623798
2016/07/28,37.47,37.48,38.28,37.36,0.3059407266246339,0.36377808322585065,0.39128271451639296,0.33026715889045299
2016/07/29,37.01,37.47,37.48,38.28,0.35386795016016792,0.3059407266246339,0.36377808322585065,0.39128271451639296
2016/08/01,37.04,37.01,37.47,37.48,0.3569766717238898,0.35386795016016792,0.3059407266246339,0.36377808322585065
2016/08/02,35.54,37.04,37.01,37.47,0.38584473973523731,0.3569766717238898,0.35386795016016792,0.3059407266246339
2016/08/03,35.88,35.54,37.04,37.01,0.38861890765509743,0.38584473973523731,0.3569766717238898,0.35386795016016792
2016/08/04,36.42,35.88,35.54,37.04,0.43061497163427492,0.38861890765509743,0.38584473973523731,0.3569766717238898
2016/08/05,37.85,36.42,35.88,35.54,0.38476455157313855,0.43061497163427492,0.38861890765509743,0.38584473973523731
2016/08/08,37.45,37.85,36.42,35.88,0.43974528015203973,0.38476455157313855,0.43061497163427492,0.38861890765509743
2016/08/09,37.46,37.45,37.85,36.42,0.39874271416003348,0.43974528015203973,0.38476455157313855,0.43061497163427492
2016/08/10,36.99,37.46,37.45,37.85,0.38221354780622885,0.39874271416003348,0.43974528015203973,0.38476455157313855
2016/08/11,37.24,36.99,37.46,37.45,0.39326365106394612,0.38221354780622885,0.39874271416003348,0.43974528015203973
2016/08/12,36.52,37.24,36.99,37.46,0.36446209473354213,0.39326365106394612,0.38221354780622885,0.39874271416003348
2016/08/15,36.88,36.52,37.24,36.99,0.39592882397749413,0.36446209473354213,0.39326365106394612,0.38221354780622885
2016/08/16,36.52,36.88,36.52,37.24,0.39806186413727418,0.39592882397749413,0.36446209473354213,0.39326365106394612
2016/08/17,36.85,36.52,36.88,36.52,0.4000427649184421,0.39806186413727418,0.39592882397749413,0.36446209473354213
2016/08/18,36.84,36.85,36.52,36.88,0.38168180023808768,0.4000427649184421,0.39806186413727418,0.39592882397749413
2016/08/19,36.35,36.84,36.85,36.52,0.39857890317790684,0.38168180023808768,0.4000427649184421,0.39806186413727418
2016/08/22,36.28,36.35,36.84,36.85,0.43942377867787408,0.39857890317790684,0.38168180023808768,0.4000427649184421
2016/08/23,36.69,36.28,36.35,36.84,0.42730537579976413,0.43942377867787408,0.39857890317790684,0.38168180023808768
2016/08/24,36.66,36.69,36.28,36.35,0.46191228224771624,0.42730537579976413,0.43942377867787408,0.39857890317790684
2016/08/25,36.69,36.66,36.69,36.28,0.46179048132781803,0.46191228224771624,0.42730537579976413,0.43942377867787408
2016/08/26,36.27,36.69,36.66,36.69,0.45777806059838294,0.46179048132781803,0.46191228224771624,0.42730537579976413
2016/08/29,36.45,36.27,36.69,36.66,0.45907718071111364,0.45777806059838294,0.46179048132781803,0.46191228224771624
2016/08/30,37.18,36.45,36.27,36.69,0.43764783249477307,0.45907718071111364,0.45777806059838294,0.46179048132781803
2016/08/31,36.88,37.18,36.45,36.27,0.44938786872008779,0.43764783249477307,0.45907718071111364,0.45777806059838294
2016/09/01,36.59,36.88,37.18,36.45,0.40475024348253746,0.44938786872008779,0.43764783249477307,0.45907718071111364
2016/09/02,36.89,36.59,36.88,37.18,0.42943840711614173,0.40475024348253746,0.44938786872008779,0.43764783249477307
2016/09/06,36.95,36.89,36.59,36.88,0.4330690176509524,0.42943840711614173,0.40475024348253746,0.44938786872008779
2016/09/07,38.68,36.95,36.89,36.59,0.47441211346051881,0.4330690176509524,0.42943840711614173,0.40475024348253746
2016/09/08,38.76,38.68,36.95,36.89,0.43598514835688201,0.47441211346051881,0.4330690176509524,0.42943840711614173
2016/09/09,37.34,38.76,38.68,36.95,0.47789140388150536,0.43598514835688201,0.47441211346051881,0.4330690176509524
2016/09/12,37.82,37.34,38.76,38.68,0.42103051188090984,0.47789140388150536,0.43598514835688201,0.47441211346051881
2016/09/13,37.14,37.82,37.34,38.76,0.44444137183113064,0.42103051188090984,0.47789140388150536,0.43598514835688201
2016/09/14,36.84,37.14,37.82,37.34,0.45448608397023366,0.44444137183113064,0.42103051188090984,0.47789140388150536
2016/09/15,36.99,36.84,37.14,37.82,0.40729993207151233,0.45448608397023366,0.44444137183113064,0.42103051188090984
2016/09/16,36.59,36.99,36.84,37.14,0.42356857240038626,0.40729993207151233,0.45448608397023366,0.44444137183113064
2016/09/19,36.7,36.59,36.99,36.84,0.37669579185245716,0.42356857240038626,0.40729993207151233,0.45448608397023366
2016/09/20,36.82,36.7,36.59,36.99,0.48773629120861312,0.37669579185245716,0.42356857240038626,0.40729993207151233
2016/09/21,36.91,36.82,36.7,36.59,0.43929127380935862,0.48773629120861312,0.37669579185245716,0.42356857240038626
2016/09/22,37.33,36.91,36.82,36.7,0.49795834607231959,0.43929127380935862,0.48773629120861312,0.37669579185245716
2016/09/23,37.24,37.33,36.91,36.82,0.49758061518685276,0.49795834607231959,0.43929127380935862,0.48773629120861312
2016/09/26,36.87,37.24,37.33,36.91,0.42792838447636256,0.49758061518685276,0.49795834607231959,0.43929127380935862
2016/09/27,38.54,36.87,37.24,37.33,0.41405521863220479,0.42792838447636256,0.49758061518685276,0.49795834607231959
2016/09/28,38.07,38.54,36.87,37.24,0.45082194237288353,0.41405521863220479,0.42792838447636256,0.49758061518685276
2016/09/29,38.15,38.07,38.54,36.87,0.44709041937819272,0.45082194237288353,0.41405521863220479,0.42792838447636256
2016/09/30,38.89,38.15,38.07,38.54,0.46126184653419522,0.44709041937819272,0.45082194237288353,0.41405521863220479
2016/10/03,39.74,38.89,38.15,38.07,0.50265326595978954,0.46126184653419522,0.44709041937819272,0.45082194237288353
2016/10/04,39.16,39.74,38.89,38.15,0.4881227249481141,0.50265326595978954,0.46126184653419522,0.44709041937819272
2016/10/05,39.1,39.16,39.74,38.89,0.4487853552122949,0.4881227249481141,0.50265326595978954,0.46126184653419522
2016/10/06,39.17,39.1,39.16,39.74,0.47937797012296735,0.4487853552122949,0.4881227249481141,0.50265326595978954
2016/10/07,38.47,39.17,39.1,39.16,0.47104607996461278,0.47937797012296735,0.4487853552122949,0.4881227249481141
2016/10/10,39.77,38.47,39.17,39.1,0.48520960929997398,0.47104607996461278,0.47937797012296735,0.4487853552122949
2016/10/11,39.79,39.77,38.47,39.17,0.49994864672887002,0.48520960929997398,0.47104607996461278,0.47937797012296735
2016/10/12,40.01,39.79,39.77,38.47,0.47914439179783924,0.49994864672887002,0.48520960929997398,0.47104607996461278
2016/10/13,41.38,40.01,39.79,39.77,0.50961926195039542,0.47914439179783924,0.49994864672887002,0.48520960929997398
2016/10/14,41.32,41.38,40.01,39.79,0.45299990866937445,0.50961926195039542,0.47914439179783924,0.49994864672887002
2016/10/17,41.24,41.32,41.38,40.01,0.40708761155757012,0.45299990866937445,0.50961926195039542,0.47914439179783924
2016/10/18,41.68,41.24,41.32,41.38,0.46092154776138483,0.40708761155757012,0.45299990866937445,0.50961926195039542
2016/10/19,42.25,41.68,41.24,41.32,0.46156753060353961,0.46092154776138483,0.40708761155757012,0.45299990866937445
2016/10/20,42.29,42.25,41.68,41.24,0.48032392287166464,0.46156753060353961,0.46092154776138483,0.40708761155757012
2016/10/21,42.43,42.29,42.25,41.68,0.43830910712193549,0.48032392287166464,0.46156753060353961,0.46092154776138483
2016/10/24,42.33,42.43,42.29,42.25,0.41484509772626604,0.43830910712193549,0.48032392287166464,0.46156753060353961
2016/10/25,41.95,42.33,42.43,42.29,0.44219623650573314,0.41484509772626604,0.43830910712193549,0.48032392287166464
2016/10/26,38.4,41.95,42.33,42.43,0.44802819325805127,0.44219623650573314,0.41484509772626604,0.43830910712193549
2016/10/27,39.24,38.4,41.95,42.33,0.46419297333539206,0.44802819325805127,0.44219623650573314,0.41484509772626604
2016/10/28,39.18,39.24,38.4,41.95,0.41828950022204009,0.46419297333539206,0.44802819325805127,0.44219623650573314
2016/10/31,40.05,39.18,39.24,38.4,0.48713102323563567,0.41828950022204009,0.46419297333539206,0.44802819325805127
2016/11/01,39.68,40.05,39.18,39.24,0.4922122767895763,0.48713102323563567,0.41828950022204009,0.46419297333539206
2016/11/02,39.61,39.68,40.05,39.18,0.42093327626066745,0.4922122767895763,0.48713102323563567,0.41828950022204009
2016/11/03,39.7,39.61,39.68,40.05,0.44010875493694734,0.42093327626066745,0.4922122767895763,0.48713102323563567
2016/11/04,40.38,39.7,39.61,39.68,0.45868560941172809,0.44010875493694734,0.42093327626066745,0.4922122767895763
2016/11/07,41.57,40.38,39.7,39.61,0.47267725717822212,0.45868560941172809,0.44010875493694734,0.42093327626066745
2016/11/08,41.93,41.57,40.38,39.7,0.46874299262976782,0.47267725717822212,0.45868560941172809,0.44010875493694734
2016/11/09,42.37,41.93,41.57,40.38,0.4883973322852812,0.46874299262976782,0.47267725717822212,0.45868560941172809
2016/11/10,43.64,42.37,41.93,41.57,0.41162304533575594,0.4883973322852812,0.46874299262976782,0.47267725717822212
2016/11/11,43.84,43.64,42.37,41.93,0.62711988780197336,0.41162304533575594,0.4883973322852812,0.46874299262976782
2016/11/14,45.35,43.84,43.64,42.37,0.20590378649210095,0.62711988780197336,0.41162304533575594,0.4883973322852812
2016/11/15,46.25,45.35,43.84,43.64,0.59306731937715895,0.20590378649210095,0.62711988780197336,0.41162304533575594
2016/11/16,45.85,46.25,45.35,43.84,0.69500957625388049,0.59306731937715895,0.20590378649210095,0.62711988780197336
2016/11/17,46.69,45.85,46.25,45.35,nan,0.69500957625388049,0.59306731937715895,0.20590378649210095
2016/11/18,47.06,46.69,45.85,46.25,0.65859566522938451,nan,0.69500957625388049,0.59306731937715895
