data,stock0,stock1,stock2,stock3,tweet0,tweet1,tweet2,tweet3
2016/03/02,48.55,48.9,48.24,47.86,0.43015564596605305,0.4792588967343917,0.487786443892267,0.52948989403713975
2016/03/03,48.79,48.55,48.9,48.24,0.40073099625905617,0.43015564596605305,0.4792588967343917,0.487786443892267
2016/03/04,48.67,48.79,48.55,48.9,0.46428332091607094,0.40073099625905617,0.43015564596605305,0.4792588967343917
2016/03/07,48.39,48.67,48.79,48.55,0.51962534394274718,0.46428332091607094,0.40073099625905617,0.43015564596605305
2016/03/08,46.22,48.39,48.67,48.79,0.45441868691881665,0.51962534394274718,0.46428332091607094,0.40073099625905617
2016/03/09,46.74,46.22,48.39,48.67,0.46254205123702791,0.45441868691881665,0.51962534394274718,0.46428332091607094
2016/03/10,47.0,46.74,46.22,48.39,0.53305145205449855,0.46254205123702791,0.45441868691881665,0.51962534394274718
2016/03/11,47.69,47.0,46.74,46.22,0.4487130010251188,0.53305145205449855,0.46254205123702791,0.45441868691881665
2016/03/14,47.89,47.69,47.0,46.74,0.40857209621809926,0.4487130010251188,0.53305145205449855,0.46254205123702791
2016/03/15,47.76,47.89,47.69,47.0,0.40712007625910474,0.40857209621809926,0.4487130010251188,0.53305145205449855
2016/03/16,48.77,47.76,47.89,47.69,0.43632467630554511,0.40712007625910474,0.40857209621809926,0.4487130010251188
2016/03/17,48.62,48.77,47.76,47.89,0.45649800659770778,0.43632467630554511,0.40712007625910474,0.40857209621809926
2016/03/18,50.05,48.62,48.77,47.76,0.44543530276471838,0.45649800659770778,0.43632467630554511,0.40712007625910474
2016/03/21,50.12,50.05,48.62,48.77,0.41848071834326123,0.44543530276471838,0.45649800659770778,0.43632467630554511
2016/03/22,49.39,50.12,50.05,48.62,0.40978224002624214,0.41848071834326123,0.44543530276471838,0.45649800659770778
2016/03/23,48.91,49.39,50.12,50.05,0.43835766588454428,0.40978224002624214,0.41848071834326123,0.44543530276471838
2016/03/24,47.84,48.91,49.39,50.12,0.42167992162247064,0.43835766588454428,0.40978224002624214,0.41848071834326123
2016/03/28,48.2,47.84,48.91,49.39,0.39775985521533108,0.42167992162247064,0.43835766588454428,0.40978224002624214
2016/03/29,49.13,48.2,47.84,48.91,0.37843320667191582,0.39775985521533108,0.42167992162247064,0.43835766588454428
2016/03/30,49.33,49.13,48.2,47.84,0.39963555517537663,0.37843320667191582,0.39775985521533108,0.42167992162247064
