data,stock0,stock1,stock2,stock3,tweet0,tweet1,tweet2,tweet3
2016/03/02,100.75,100.53,96.69,96.91,0.4104474832769251,0.4301594378396138,0.43244491324253953,0.44743032747928974
2016/03/03,101.5,100.75,100.53,96.69,0.458870153631035,0.4104474832769251,0.4301594378396138,0.43244491324253953
2016/03/04,103.01,101.5,100.75,100.53,0.49252855099407666,0.458870153631035,0.4104474832769251,0.4301594378396138
2016/03/07,101.87,103.01,101.5,100.75,0.43886942094609732,0.49252855099407666,0.458870153631035,0.4104474832769251
2016/03/08,101.03,101.87,103.01,101.5,0.42741020022747783,0.43886942094609732,0.49252855099407666,0.458870153631035
2016/03/09,101.12,101.03,101.87,103.01,0.43746310680252098,0.42741020022747783,0.43886942094609732,0.49252855099407666
2016/03/10,101.17,101.12,101.03,101.87,0.40157486391529779,0.43746310680252098,0.42741020022747783,0.43886942094609732
2016/03/11,102.26,101.17,101.12,101.03,0.47552199361218678,0.40157486391529779,0.43746310680252098,0.42741020022747783
2016/03/14,102.52,102.26,101.17,101.12,0.48253466651332572,0.47552199361218678,0.40157486391529779,0.43746310680252098
2016/03/15,104.58,102.52,102.26,101.17,0.458209015332735,0.48253466651332572,0.47552199361218678,0.40157486391529779
2016/03/16,105.97,104.58,102.52,102.26,0.44191250332810589,0.458209015332735,0.48253466651332572,0.47552199361218678
2016/03/17,105.8,105.97,104.58,102.52,0.4905004618829516,0.44191250332810589,0.458209015332735,0.48253466651332572
2016/03/18,105.92,105.8,105.97,104.58,0.48182585396547517,0.4905004618829516,0.44191250332810589,0.458209015332735
2016/03/21,105.91,105.92,105.8,105.97,0.46870893647844064,0.48182585396547517,0.4905004618829516,0.44191250332810589
2016/03/22,106.72,105.91,105.92,105.8,0.45967817896058594,0.46870893647844064,0.48182585396547517,0.4905004618829516
2016/03/23,106.13,106.72,105.91,105.92,0.45114634982073121,0.45967817896058594,0.46870893647844064,0.48182585396547517
2016/03/24,105.67,106.13,106.72,105.91,0.43724615769481273,0.45114634982073121,0.45967817896058594,0.46870893647844064
2016/03/28,105.19,105.67,106.13,106.72,0.46865325948329034,0.43724615769481273,0.45114634982073121,0.45967817896058594
2016/03/29,107.68,105.19,105.67,106.13,0.48250165970357334,0.46865325948329034,0.43724615769481273,0.45114634982073121
2016/03/30,109.56,107.68,105.19,105.67,0.46652761878669191,0.48250165970357334,0.46865325948329034,0.43724615769481273
2016/03/31,108.99,109.56,107.68,105.19,0.43275106296718402,0.46652761878669191,0.48250165970357334,0.46865325948329034
2016/04/01,109.99,108.99,109.56,107.68,0.48238492561967605,0.43275106296718402,0.46652761878669191,0.48250165970357334
2016/04/04,111.12,109.99,108.99,109.56,0.4471092206335282,0.48238492561967605,0.43275106296718402,0.46652761878669191
2016/04/05,109.81,111.12,109.99,108.99,0.47838123668098925,0.4471092206335282,0.48238492561967605,0.43275106296718402
2016/04/06,110.96,109.81,111.12,109.99,0.40874194797636887,0.47838123668098925,0.4471092206335282,0.48238492561967605
2016/04/07,108.54,110.96,109.81,111.12,0.45804371376059916,0.40874194797636887,0.47838123668098925,0.4471092206335282
2016/04/08,108.66,108.54,110.96,109.81,0.41656236298843818,0.45804371376059916,0.40874194797636887,0.47838123668098925
2016/04/11,109.02,108.66,108.54,110.96,0.49106446083978822,0.41656236298843818,0.45804371376059916,0.40874194797636887
2016/04/12,110.44,109.02,108.66,108.54,0.46128784309896675,0.49106446083978822,0.41656236298843818,0.45804371376059916
2016/04/13,112.04,110.44,109.02,108.66,0.44492125203150656,0.46128784309896675,0.49106446083978822,0.41656236298843818
2016/04/14,112.1,112.04,110.44,109.02,0.49539882227559867,0.44492125203150656,0.46128784309896675,0.49106446083978822
2016/04/15,109.85,112.1,112.04,110.44,0.42345025905307049,0.49539882227559867,0.44492125203150656,0.46128784309896675
