date,stock0,stock1,stock2,stock3,tweet0,tweet1,tweet2,tweet3
2016/03/03,41.88,41.59,41.83,41.0,0.42380010679679747,0.43374707667297729,0.3784654119596963,0.35072317583860435
2016/03/04,41.63,41.88,41.59,41.83,0.3678024293659774,0.42380010679679747,0.43374707667297729,0.3784654119596963
2016/03/07,42.13,41.63,41.88,41.59,0.36390735265873603,0.3678024293659774,0.42380010679679747,0.43374707667297729
2016/03/08,40.77,42.13,41.63,41.88,0.40998537804840529,0.36390735265873603,0.3678024293659774,0.42380010679679747
2016/03/09,41.65,40.77,42.13,41.63,0.38891081210480105,0.40998537804840529,0.36390735265873603,0.3678024293659774
2016/03/10,41.63,41.65,40.77,42.13,0.37390288000667321,0.38891081210480105,0.40998537804840529,0.36390735265873603
2016/03/11,42.47,41.63,41.65,40.77,0.37218247661418841,0.37390288000667321,0.38891081210480105,0.40998537804840529
2016/03/14,42.59,42.47,41.63,41.65,0.31813571946928654,0.37218247661418841,0.37390288000667321,0.38891081210480105
2016/03/15,42.11,42.59,42.47,41.63,0.41951363352261972,0.31813571946928654,0.37218247661418841,0.37390288000667321
2016/03/16,42.31,42.11,42.59,42.47,0.38477495388650446,0.41951363352261972,0.31813571946928654,0.37218247661418841
2016/03/17,42.1,42.31,42.11,42.59,0.39554352943167603,0.38477495388650446,0.41951363352261972,0.31813571946928654
2016/03/18,43.44,42.1,42.31,42.11,0.32726828981456163,0.39554352943167603,0.38477495388650446,0.41951363352261972
2016/03/21,43.47,43.44,42.1,42.31,0.37246205624087259,0.32726828981456163,0.39554352943167603,0.38477495388650446
2016/03/22,42.76,43.47,43.44,42.1,0.39060816329612624,0.37246205624087259,0.32726828981456163,0.39554352943167603
2016/03/23,41.92,42.76,43.47,43.44,0.36335219949180447,0.39060816329612624,0.37246205624087259,0.32726828981456163
2016/03/24,40.5,41.92,42.76,43.47,0.36320479671860473,0.36335219949180447,0.39060816329612624,0.37246205624087259
2016/03/28,40.91,40.5,41.92,42.76,0.34462573461270174,0.36320479671860473,0.36335219949180447,0.39060816329612624
2016/03/29,41.35,40.91,40.5,41.92,0.35110798022653028,0.34462573461270174,0.36320479671860473,0.36335219949180447
2016/03/30,41.38,41.35,40.91,40.5,0.37137838173660725,0.35110798022653028,0.34462573461270174,0.36320479671860473
2016/03/31,41.01,41.38,41.35,40.91,0.35720489203065953,0.37137838173660725,0.35110798022653028,0.34462573461270174
2016/04/01,39.52,41.01,41.38,41.35,nan,0.35720489203065953,0.37137838173660725,0.35110798022653028
2016/04/04,39.37,39.52,41.01,41.38,0.35271543119911641,nan,0.35720489203065953,0.37137838173660725
2016/04/05,38.93,39.37,39.52,41.01,0.40491707096077506,0.35271543119911641,nan,0.35720489203065953
2016/04/06,38.9,38.93,39.37,39.52,0.43059547803529735,0.40491707096077506,0.35271543119911641,nan
2016/04/07,38.36,38.9,38.93,39.37,0.358695660167828,0.43059547803529735,0.40491707096077506,0.35271543119911641
2016/04/08,38.5,38.36,38.9,38.93,0.37443072043740083,0.358695660167828,0.43059547803529735,0.40491707096077506
2016/04/11,38.73,38.5,38.36,38.9,0.37785943171036346,0.37443072043740083,0.358695660167828,0.43059547803529735
2016/04/12,39.19,38.73,38.5,38.36,0.38800813275835855,0.37785943171036346,0.37443072043740083,0.358695660167828
2016/04/13,39.94,39.19,38.73,38.5,0.4037664292839323,0.38800813275835855,0.37785943171036346,0.37443072043740083
2016/04/14,41.17,39.94,39.19,38.73,0.3911356978056334,0.4037664292839323,0.38800813275835855,0.37785943171036346
2016/04/15,40.91,41.17,39.94,39.19,0.47236905578650346,0.3911356978056334,0.4037664292839323,0.38800813275835855
2016/04/18,40.92,40.91,41.17,39.94,0.36027988939760869,0.47236905578650346,0.3911356978056334,0.4037664292839323
2016/04/19,41.34,40.92,40.91,41.17,0.42102590001128692,0.36027988939760869,0.47236905578650346,0.3911356978056334
2016/04/20,41.26,41.34,40.92,40.91,0.40874782772636464,0.42102590001128692,0.36027988939760869,0.47236905578650346
2016/04/21,40.01,41.26,41.34,40.92,0.37198238018898577,0.40874782772636464,0.42102590001128692,0.36027988939760869
2016/04/22,38.21,40.01,41.26,41.34,0.3862815395237485,0.37198238018898577,0.40874782772636464,0.42102590001128692
2016/04/25,37.0,38.21,40.01,41.26,0.38217765754860478,0.3862815395237485,0.37198238018898577,0.40874782772636464
2016/04/26,36.92,37.0,38.21,40.01,0.38339764486108302,0.38217765754860478,0.3862815395237485,0.37198238018898577
2016/04/27,36.71,36.92,37.0,38.21,0.40432583984592674,0.38339764486108302,0.38217765754860478,0.3862815395237485
2016/04/28,35.97,36.71,36.92,37.0,0.39623895401151454,0.40432583984592674,0.38339764486108302,0.38217765754860478
2016/04/29,34.69,35.97,36.71,36.92,0.30795050804504775,0.39623895401151454,0.40432583984592674,0.38339764486108302
2016/05/02,34.43,34.69,35.97,36.71,0.30390270828267424,0.30795050804504775,0.39623895401151454,0.40432583984592674
2016/05/03,34.58,34.43,34.69,35.97,0.37265747114972558,0.30390270828267424,0.30795050804504775,0.39623895401151454
2016/05/04,33.21,34.58,34.43,34.69,0.45148777801239293,0.37265747114972558,0.30390270828267424,0.30795050804504775
2016/05/05,32.805,33.21,34.58,34.43,0.43397229346488436,0.45148777801239293,0.37265747114972558,0.30390270828267424
2016/05/06,33.03,32.805,33.21,34.58,0.40338709043269483,0.43397229346488436,0.45148777801239293,0.37265747114972558
2016/05/09,32.94,33.03,32.805,33.21,0.4174484567153201,0.40338709043269483,0.43397229346488436,0.45148777801239293
2016/05/10,33.77,32.94,33.03,32.805,0.44444101060432972,0.4174484567153201,0.40338709043269483,0.43397229346488436
2016/05/11,32.86,33.77,32.94,33.03,0.4829322491999804,0.44444101060432972,0.4174484567153201,0.40338709043269483
2016/05/12,31.33,32.86,33.77,32.94,0.39685084794784181,0.4829322491999804,0.44444101060432972,0.4174484567153201
2016/05/13,31.51,31.33,32.86,33.77,0.37994031366179215,0.39685084794784181,0.4829322491999804,0.44444101060432972
2016/05/16,32.12,31.51,31.33,32.86,0.40062613374501266,0.37994031366179215,0.39685084794784181,0.4829322491999804
2016/05/17,32.64,32.12,31.51,31.33,0.43383415553823845,0.40062613374501266,0.37994031366179215,0.39685084794784181
2016/05/18,32.61,32.64,32.12,31.51,0.41626230710689799,0.43383415553823845,0.40062613374501266,0.37994031366179215
2016/05/19,32.15,32.61,32.64,32.12,0.42723146647266669,0.41626230710689799,0.43383415553823845,0.40062613374501266
2016/05/20,32.01,32.15,32.61,32.64,0.44351014283327767,0.42723146647266669,0.41626230710689799,0.43383415553823845
2016/05/23,31.73,32.01,32.15,32.61,0.36515744074689854,0.44351014283327767,0.42723146647266669,0.41626230710689799
2016/05/24,32.15,31.73,32.01,32.15,0.40430444170746366,0.36515744074689854,0.44351014283327767,0.42723146647266669
2016/05/25,32.17,32.15,31.73,32.01,0.41579603242462854,0.40430444170746366,0.36515744074689854,0.44351014283327767
2016/05/26,31.51,32.17,32.15,31.73,0.33575263455043491,0.41579603242462854,0.40430444170746366,0.36515744074689854
2016/05/27,31.65,31.51,32.17,32.15,0.3398511953597827,0.33575263455043491,0.41579603242462854,0.40430444170746366
2016/05/31,31.91,31.65,31.51,32.17,0.3390351377568237,0.3398511953597827,0.33575263455043491,0.41579603242462854
2016/06/01,31.95,31.91,31.65,31.51,0.35173557823317525,0.3390351377568237,0.3398511953597827,0.33575263455043491
2016/06/02,31.67,31.95,31.91,31.65,0.33872430599139391,0.35173557823317525,0.3390351377568237,0.3398511953597827
2016/06/03,30.81,31.67,31.95,31.91,0.34770418292391136,0.33872430599139391,0.35173557823317525,0.3390351377568237
2016/06/06,31.26,30.81,31.67,31.95,0.36887484283186972,0.34770418292391136,0.33872430599139391,0.35173557823317525
2016/06/07,32.36,31.26,30.81,31.67,0.36057530213556888,0.36887484283186972,0.34770418292391136,0.33872430599139391
2016/06/08,32.51,32.36,31.26,30.81,0.37851241016654219,0.36057530213556888,0.36887484283186972,0.34770418292391136
2016/06/09,33.4,32.51,32.36,31.26,0.38871609824192682,0.37851241016654219,0.36057530213556888,0.36887484283186972
2016/06/10,33.14,33.4,32.51,32.36,0.36365471913532293,0.38871609824192682,0.37851241016654219,0.36057530213556888
2016/06/13,31.8,33.14,33.4,32.51,0.31678182784112013,0.36365471913532293,0.38871609824192682,0.37851241016654219
2016/06/14,30.36,31.8,33.14,33.4,0.36196038747751447,0.31678182784112013,0.36365471913532293,0.38871609824192682
2016/06/15,30.49,30.36,31.8,33.14,0.30213366029152749,0.36196038747751447,0.31678182784112013,0.36365471913532293
2016/06/16,29.14,30.49,30.36,31.8,0.34136215138890535,0.30213366029152749,0.36196038747751447,0.31678182784112013
2016/06/17,29.34,29.14,30.49,30.36,0.29616530504932403,0.34136215138890535,0.30213366029152749,0.36196038747751447
2016/06/20,29.71,29.34,29.14,30.49,0.31171636415640019,0.29616530504932403,0.34136215138890535,0.30213366029152749
2016/06/21,30.02,29.71,29.34,29.14,0.28955093288760464,0.31171636415640019,0.29616530504932403,0.34136215138890535
2016/06/22,29.89,30.02,29.71,29.34,0.33641413980945761,0.28955093288760464,0.31171636415640019,0.29616530504932403
2016/06/23,30.33,29.89,30.02,29.71,0.31280425725530153,0.33641413980945761,0.28955093288760464,0.31171636415640019
2016/06/24,27.05,30.33,29.89,30.02,0.32089700249355885,0.31280425725530153,0.33641413980945761,0.28955093288760464
2016/06/27,25.27,27.05,30.33,29.89,0.34213111576254712,0.32089700249355885,0.31280425725530153,0.33641413980945761
2016/06/28,26.77,25.27,27.05,30.33,0.30291360626845537,0.34213111576254712,0.32089700249355885,0.31280425725530153
2016/06/29,27.7,26.77,25.27,27.05,0.35894979268982424,0.30291360626845537,0.34213111576254712,0.32089700249355885
2016/06/30,28.31,27.7,26.77,25.27,0.3213560469351131,0.35894979268982424,0.30291360626845537,0.34213111576254712
2016/07/01,29.33,28.31,27.7,26.77,0.29908340237406505,0.3213560469351131,0.35894979268982424,0.30291360626845537
2016/07/05,28.93,29.33,28.31,27.7,0.32145865152343056,0.29908340237406505,0.3213560469351131,0.35894979268982424
2016/07/06,28.35,28.93,29.33,28.31,0.33901331248903466,0.32145865152343056,0.29908340237406505,0.3213560469351131
2016/07/07,29.4,28.35,28.93,29.33,0.36262636313062524,0.33901331248903466,0.32145865152343056,0.29908340237406505
2016/07/08,30.04,29.4,28.35,28.93,0.32353868642451467,0.36262636313062524,0.33901331248903466,0.32145865152343056
2016/07/11,31.16,30.04,29.4,28.35,0.34320351981137365,0.32353868642451467,0.36262636313062524,0.33901331248903466
2016/07/12,34.66,31.16,30.04,29.4,0.36604161423948905,0.34320351981137365,0.32353868642451467,0.36262636313062524
2016/07/13,34.45,34.66,31.16,30.04,0.31801683676034315,0.36604161423948905,0.34320351981137365,0.32353868642451467
2016/07/14,35.88,34.45,34.66,31.16,0.29488746427633983,0.31801683676034315,0.36604161423948905,0.34320351981137365
2016/07/15,35.89,35.88,34.45,34.66,0.2880296231799323,0.29488746427633983,0.31801683676034315,0.36604161423948905
2016/07/18,36.03,35.89,35.88,34.45,0.30525511848959436,0.2880296231799323,0.29488746427633983,0.31801683676034315
2016/07/19,36.01,36.03,35.89,35.88,0.32443831874568457,0.30525511848959436,0.2880296231799323,0.29488746427633983
2016/07/20,35.92,36.01,36.03,35.89,0.34912361561601857,0.32443831874568457,0.30525511848959436,0.2880296231799323
2016/07/21,34.96,35.92,36.01,36.03,0.3316892092521217,0.34912361561601857,0.32443831874568457,0.30525511848959436
2016/07/22,36.36,34.96,35.92,36.01,0.34707300309435507,0.3316892092521217,0.34912361561601857,0.32443831874568457
2016/07/25,35.8,36.36,34.96,35.92,0.30259607176747688,0.34707300309435507,0.3316892092521217,0.34912361561601857
2016/07/26,36.55,35.8,36.36,34.96,0.26559568364928349,0.30259607176747688,0.34707300309435507,0.3316892092521217
2016/07/27,36.2,36.55,35.8,36.36,0.30462988924840817,0.26559568364928349,0.30259607176747688,0.34707300309435507
2016/07/28,36.34,36.2,36.55,35.8,0.3044863583008795,0.30462988924840817,0.26559568364928349,0.30259607176747688
2016/07/29,35.5,36.34,36.2,36.55,0.27664090862316398,0.3044863583008795,0.30462988924840817,0.26559568364928349
2016/08/01,35.6,35.5,36.34,36.2,0.29613448573713219,0.27664090862316398,0.3044863583008795,0.30462988924840817
2016/08/02,33.51,35.6,35.5,36.34,0.30811120134936698,0.29613448573713219,0.27664090862316398,0.3044863583008795
2016/08/03,33.48,33.51,35.6,35.5,0.30494340263154612,0.30811120134936698,0.29613448573713219,0.27664090862316398
2016/08/04,33.58,33.48,33.51,35.6,0.35654652176803059,0.30494340263154612,0.30811120134936698,0.29613448573713219
2016/08/05,34.44,33.58,33.48,33.51,0.32978852906763023,0.35654652176803059,0.30494340263154612,0.30811120134936698
2016/08/08,34.35,34.44,33.58,33.48,0.36851009920439415,0.32978852906763023,0.35654652176803059,0.30494340263154612
2016/08/09,34.59,34.35,34.44,33.58,0.36422300540944347,0.36851009920439415,0.32978852906763023,0.35654652176803059
2016/08/10,34.18,34.59,34.35,34.44,0.36267187849836258,0.36422300540944347,0.36851009920439415,0.32978852906763023
2016/08/11,34.96,34.18,34.59,34.35,0.36467924569835092,0.36267187849836258,0.36422300540944347,0.36851009920439415
2016/08/12,34.92,34.96,34.18,34.59,0.27608265778842128,0.36467924569835092,0.36267187849836258,0.36422300540944347
2016/08/15,35.87,34.92,34.96,34.18,0.29504748974475242,0.27608265778842128,0.36467924569835092,0.36267187849836258
2016/08/16,36.75,35.87,34.92,34.96,0.26911558570920063,0.29504748974475242,0.27608265778842128,0.36467924569835092
2016/08/17,36.6,36.75,35.87,34.92,0.33198044577413077,0.26911558570920063,0.29504748974475242,0.27608265778842128
2016/08/18,36.67,36.6,36.75,35.87,0.31308596880140815,0.33198044577413077,0.26911558570920063,0.29504748974475242
2016/08/19,36.49,36.67,36.6,36.75,0.347414434033814,0.31308596880140815,0.33198044577413077,0.26911558570920063
2016/08/22,36.0,36.49,36.67,36.6,0.31732019431689418,0.347414434033814,0.31308596880140815,0.33198044577413077
2016/08/23,36.4,36.0,36.49,36.67,0.34866389006074128,0.31732019431689418,0.347414434033814,0.31308596880140815
2016/08/24,36.65,36.4,36.0,36.49,0.4077549998262805,0.34866389006074128,0.31732019431689418,0.347414434033814
2016/08/25,36.72,36.65,36.4,36.0,0.34007246183114342,0.4077549998262805,0.34866389006074128,0.31732019431689418
2016/08/26,36.23,36.72,36.65,36.4,0.35721719263509255,0.34007246183114342,0.4077549998262805,0.34866389006074128
2016/08/29,36.17,36.23,36.72,36.65,0.38607620634691564,0.35721719263509255,0.34007246183114342,0.4077549998262805
2016/08/30,37.05,36.17,36.23,36.72,0.44419521076196161,0.38607620634691564,0.35721719263509255,0.34007246183114342
2016/08/31,36.3,37.05,36.17,36.23,0.36766120983239547,0.44419521076196161,0.38607620634691564,0.35721719263509255
2016/09/01,36.24,36.3,37.05,36.17,0.35872715340983818,0.36766120983239547,0.44419521076196161,0.38607620634691564
2016/09/02,36.53,36.24,36.3,37.05,0.35665514301531209,0.35872715340983818,0.36766120983239547,0.44419521076196161
2016/09/06,36.96,36.53,36.24,36.3,0.38474573031347276,0.35665514301531209,0.35872715340983818,0.36766120983239547
2016/09/07,38.75,36.96,36.53,36.24,0.40166652454446755,0.38474573031347276,0.35665514301531209,0.35872715340983818
2016/09/08,39.35,38.75,36.96,36.53,0.38077174661913038,0.40166652454446755,0.38474573031347276,0.35665514301531209
2016/09/09,38.49,39.35,38.75,36.96,0.37221813398949416,0.38077174661913038,0.40166652454446755,0.38474573031347276
2016/09/12,38.34,38.49,39.35,38.75,0.38815264246910569,0.37221813398949416,0.38077174661913038,0.40166652454446755
2016/09/13,37.37,38.34,38.49,39.35,0.39708761519435326,0.38815264246910569,0.37221813398949416,0.38077174661913038
2016/09/14,36.39,37.37,38.34,38.49,0.37199969188639248,0.39708761519435326,0.38815264246910569,0.37221813398949416
2016/09/15,36.41,36.39,37.37,38.34,0.39347293427690616,0.37199969188639248,0.39708761519435326,0.38815264246910569
2016/09/16,35.49,36.41,36.39,37.37,0.36306257847764495,0.39347293427690616,0.37199969188639248,0.39708761519435326
2016/09/19,35.44,35.49,36.41,36.39,0.32799998371015032,0.36306257847764495,0.39347293427690616,0.37199969188639248
2016/09/20,35.15,35.44,35.49,36.41,0.40776482169322842,0.32799998371015032,0.36306257847764495,0.39347293427690616
2016/09/21,34.67,35.15,35.44,35.49,0.37643471844336696,0.40776482169322842,0.32799998371015032,0.36306257847764495
2016/09/22,35.25,34.67,35.15,35.44,0.382638583991603,0.37643471844336696,0.40776482169322842,0.32799998371015032
2016/09/23,35.55,35.25,34.67,35.15,0.39848527763541952,0.382638583991603,0.37643471844336696,0.40776482169322842
2016/09/26,34.93,35.55,35.25,34.67,0.34274333635596221,0.39848527763541952,0.382638583991603,0.37643471844336696
2016/09/27,36.0,34.93,35.55,35.25,0.39477650817994842,0.34274333635596221,0.39848527763541952,0.382638583991603
2016/09/28,35.84,36.0,34.93,35.55,0.40951227062978124,0.39477650817994842,0.34274333635596221,0.39848527763541952
2016/09/29,35.82,35.84,36.0,34.93,0.39376199139037171,0.40951227062978124,0.39477650817994842,0.34274333635596221
2016/09/30,36.61,35.82,35.84,36.0,0.33695348301110684,0.39376199139037171,0.40951227062978124,0.39477650817994842
2016/10/03,37.7,36.61,35.82,35.84,0.39009060718979421,0.33695348301110684,0.39376199139037171,0.40951227062978124
2016/10/04,37.63,37.7,36.61,35.82,0.3698765892630661,0.39009060718979421,0.33695348301110684,0.39376199139037171
2016/10/05,37.87,37.63,37.7,36.61,0.35091777685102038,0.3698765892630661,0.39009060718979421,0.33695348301110684
2016/10/06,38.17,37.87,37.63,37.7,0.33371570021721297,0.35091777685102038,0.3698765892630661,0.39009060718979421
2016/10/07,37.73,38.17,37.87,37.63,0.35867696802310628,0.33371570021721297,0.35091777685102038,0.3698765892630661
2016/10/10,38.89,37.73,38.17,37.87,0.34852031558885299,0.35867696802310628,0.33371570021721297,0.35091777685102038
2016/10/11,38.2,38.89,37.73,38.17,0.42253909819867275,0.34852031558885299,0.35867696802310628,0.33371570021721297
2016/10/12,37.38,38.2,38.89,37.73,0.42431194661718263,0.42253909819867275,0.34852031558885299,0.35867696802310628
2016/10/13,39.24,37.38,38.2,38.89,0.37561811889966767,0.42431194661718263,0.42253909819867275,0.34852031558885299
2016/10/14,38.65,39.24,37.38,38.2,0.36237325312363305,0.37561811889966767,0.42431194661718263,0.42253909819867275
2016/10/17,38.58,38.65,39.24,37.38,0.37544318114985242,0.36237325312363305,0.37561811889966767,0.42431194661718263
2016/10/18,39.35,38.58,38.65,39.24,0.40280082227758868,0.37544318114985242,0.36237325312363305,0.37561811889966767
2016/10/19,40.63,39.35,38.58,38.65,0.41377047883594237,0.40280082227758868,0.37544318114985242,0.36237325312363305
2016/10/20,40.59,40.63,39.35,38.58,0.39856592426135296,0.41377047883594237,0.40280082227758868,0.37544318114985242
2016/10/21,39.9,40.59,40.63,39.35,0.37363357943787578,0.39856592426135296,0.41377047883594237,0.40280082227758868
2016/10/24,39.83,39.9,40.59,40.63,0.36335902037501638,0.37363357943787578,0.39856592426135296,0.41377047883594237
2016/10/25,39.69,39.83,39.9,40.59,0.3910931593776405,0.36335902037501638,0.37363357943787578,0.39856592426135296
2016/10/26,39.32,39.69,39.83,39.9,0.39483797755512517,0.3910931593776405,0.36335902037501638,0.37363357943787578
2016/10/27,39.91,39.32,39.69,39.83,0.39038142522972413,0.39483797755512517,0.3910931593776405,0.36335902037501638
2016/10/28,40.06,39.91,39.32,39.69,0.38902667674155317,0.39038142522972413,0.39483797755512517,0.3910931593776405
2016/10/31,40.6,40.06,39.91,39.32,0.40844888429889137,0.38902667674155317,0.39038142522972413,0.39483797755512517
2016/11/01,39.8,40.6,40.06,39.91,0.42815428919512372,0.40844888429889137,0.38902667674155317,0.39038142522972413
2016/11/02,39.71,39.8,40.6,40.06,0.38283530323644316,0.42815428919512372,0.40844888429889137,0.38902667674155317
2016/11/03,39.38,39.71,39.8,40.6,0.41313249329194712,0.38283530323644316,0.42815428919512372,0.40844888429889137
2016/11/04,39.74,39.38,39.71,39.8,0.3799585022829341,0.41313249329194712,0.38283530323644316,0.42815428919512372
2016/11/07,41.49,39.74,39.38,39.71,0.40599308951518198,0.3799585022829341,0.41313249329194712,0.38283530323644316
2016/11/08,41.7,41.49,39.74,39.38,0.35660785267019263,0.40599308951518198,0.3799585022829341,0.41313249329194712
2016/11/09,42.41,41.7,41.49,39.74,0.39357772090934201,0.35660785267019263,0.40599308951518198,0.3799585022829341
2016/11/10,42.3,42.41,41.7,41.49,0.34916784239496351,0.39357772090934201,0.35660785267019263,0.40599308951518198
2016/11/11,42.93,42.3,42.41,41.7,0.4704279707726895,0.34916784239496351,0.39357772090934201,0.35660785267019263
2016/11/14,43.4,42.93,42.3,42.41,-0.15582929283276092,0.4704279707726895,0.34916784239496351,0.39357772090934201
2016/11/15,44.76,43.4,42.93,42.3,0.26170868079727599,-0.15582929283276092,0.4704279707726895,0.34916784239496351
2016/11/16,44.45,44.76,43.4,42.93,0.738892707943547,0.26170868079727599,-0.15582929283276092,0.4704279707726895
2016/11/17,45.83,44.45,44.76,43.4,0.19443833206702923,0.738892707943547,0.26170868079727599,-0.15582929283276092
2016/11/18,46.26,45.83,44.45,44.76,0.091703229429503819,0.19443833206702923,0.738892707943547,0.26170868079727599
